timestamp,pid,ppid,name,path,username,status
2026-08-17 20:44:35,6120,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:36,6496,5788,brave.exe,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,6504,1700,unsecapp.exe,C:\Windows\System32\wbem\unsecapp.exe,,running
2026-08-17 20:44:36,6708,15900,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,7432,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:36,7548,1504,IntelGraphicsSoftware.Service.exe,C:\Program Files\WindowsApps\AppUp.IntelArcSoftware_26.18.2353.0_x64__8j3eq9eme6ctt\VFS\ProgramFilesX64\Intel\Intel Graphics Software\IntelGraphicsSoftware.Service.exe,,running
2026-08-17 20:44:36,7648,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:36,7708,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:36,7732,23020,Code.exe,C:\Users\nitin\AppData\Local\Programs\Microsoft VS Code\Code.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,7812,2852,sihost.exe,C:\Windows\System32\sihost.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,7824,1700,CrossDeviceService.exe,C:\Program Files\WindowsApps\MicrosoftWindows.CrossDevice_1.26062.105.0_x64__cw5n1h2txyewy\CrossDeviceService.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,7904,1504,svchost.exe,C:\Windows\System32\svchost.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,7916,1504,svchost.exe,C:\Windows\System32\svchost.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,7964,5788,brave.exe,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,7972,13072,Code.exe,C:\Users\nitin\AppData\Local\Programs\Microsoft VS Code\Code.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,8004,4812,ipf_helper.exe,C:\Windows\System32\DriverStore\FileRepository\ipf_cpu.inf_amd64_7218f3b363a821fe\ipf_helper.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,8020,4828,uihost.exe,C:\Program Files\McAfee\WebAdvisor\uihost.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,8324,1504,svchost.exe,C:\Windows\System32\svchost.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,8468,3084,wlanext.exe,C:\Windows\System32\wlanext.exe,,running
2026-08-17 20:44:36,8524,2384,taskhostw.exe,C:\Windows\System32\taskhostw.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,8668,19996,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,8704,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:36,8780,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:36,8824,11152,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,8880,8824,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,8948,1700,AppActions.exe,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AppActions.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,9084,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:36,9144,5788,brave.exe,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,9156,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:36,9300,4540,AggregatorHost.exe,C:\Windows\System32\AggregatorHost.exe,,running
2026-08-17 20:44:36,9420,9344,explorer.exe,C:\Windows\explorer.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,9544,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:36,9612,5788,brave.exe,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,9856,1504,SecurityHealthService.exe,C:\Windows\System32\SecurityHealthService.exe,,running
2026-08-17 20:44:36,9880,7812,CrossDeviceResume.exe,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\CrossDeviceResume.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,9992,7548,PresentMonService.exe,C:\Program Files\WindowsApps\AppUp.IntelArcSoftware_26.18.2353.0_x64__8j3eq9eme6ctt\VFS\ProgramFilesX64\Intel\Intel Graphics Software\PresentMonService.exe,,running
2026-08-17 20:44:36,10048,9992,conhost.exe,C:\Windows\System32\conhost.exe,,running
2026-08-17 20:44:36,10164,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:36,10272,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:36,10284,1700,StartMenuExperienceHost.exe,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,10312,1700,SearchHost.exe,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,10352,17432,msedge.exe,C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,10412,10272,NgcIso.exe,C:\Windows\System32\NgcIso.exe,,running
2026-08-17 20:44:36,10436,19996,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,10596,1700,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,10652,1700,Widgets.exe,C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_526.21100.40.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,10740,1700,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,10748,1504,svchost.exe,C:\Windows\System32\svchost.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,10888,1700,WidgetService.exe,C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.19.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,10904,13476,python.exe,C:\Program Files\Python310\python.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,11152,18152,M365Copilot.exe,C:\Program Files\WindowsApps\Microsoft.MicrosoftOfficeHub_19.2608.41021.0_x64__8wekyb3d8bbwe\M365Copilot.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,11260,1700,ShellExperienceHost.exe,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,VASANTHA\nitin,stopped
2026-08-17 20:44:36,11376,19996,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,11412,3784,audiodg.exe,C:\Windows\System32\audiodg.exe,,running
2026-08-17 20:44:36,11528,10312,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,11836,19996,chrome.exe,C:\Program Files\Google\Chrome\Application\chrome.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,11964,1700,SDXHelper.exe,C:\Program Files\Microsoft Office\root\Office16\SDXHelper.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,12032,11528,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,12116,3840,ctfmon.exe,C:\Windows\System32\ctfmon.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,12180,9420,SecurityHealthSystray.exe,C:\Windows\System32\SecurityHealthSystray.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,12240,1700,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,12352,1504,SearchIndexer.exe,C:\Windows\System32\SearchIndexer.exe,,running
2026-08-17 20:44:36,12472,1504,svchost.exe,C:\Windows\System32\svchost.exe,VASANTHA\nitin,running
2026-08-17 20:44:36,12528,1700,PhoneExperienceHost.exe,C:\Program Files\WindowsApps\Microsoft.YourPhone_1.26062.145.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,12720,5788,brave.exe,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,12888,11528,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,12912,11528,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,13032,11528,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,13072,23020,Code.exe,C:\Users\nitin\AppData\Local\Programs\Microsoft VS Code\Code.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,13184,11528,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,13216,5788,brave.exe,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,13356,5788,brave.exe,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,13372,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:37,13476,2676,python.exe,C:\Users\nitin\OneDrive\Desktop\Windows-Service-Process-Monitor\venv\Scripts\python.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,13496,23020,Code.exe,C:\Users\nitin\AppData\Local\Programs\Microsoft VS Code\Code.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,13560,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:37,13584,1504,svchost.exe,C:\Windows\System32\svchost.exe,,running
2026-08-17 20:44:37,13860,5788,brave.exe,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,13872,5788,brave.exe,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,13932,5788,brave.exe,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,14040,5788,brave.exe,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,14116,5788,brave.exe,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,14456,5788,cmd.exe,C:\Windows\System32\cmd.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,14464,14456,conhost.exe,C:\Windows\System32\conhost.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,14504,14456,browserhost.exe,C:\Program Files\McAfee\WebAdvisor\browserhost.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,14788,1700,UserOOBEBroker.exe,C:\Windows\System32\oobe\UserOOBEBroker.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,15032,1504,NisSrv.exe,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26070.9-0\NisSrv.exe,,running
2026-08-17 20:44:37,15052,1700,TextInputHost.exe,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,15140,2384,JSRtMon2.exe,C:\Program Files (x86)\Acer\Jumpstart Agent\JSRtMon2.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,15488,9420,RtkAudUService64.exe,C:\Windows\System32\DriverStore\FileRepository\realtekservice.inf_amd64_0c755fff65745edd\RtkAudUService64.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,15496,8824,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,15564,9420,ms-teams.exe,C:\Program Files\WindowsApps\MSTeams_26198.304.4946.9672_x64__8wekyb3d8bbwe\ms-teams.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,15800,1700,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,15900,15564,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,15908,1700,LockApp.exe,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe,VASANTHA\nitin,stopped
2026-08-17 20:44:37,15928,15900,msedgewebview2.exe,C:\Program Files (x86)\Microsoft\EdgeWebView\Application\151.0.4129.86\msedgewebview2.exe,VASANTHA\nitin,running
2026-08-17 20:44:37,15940,17608,Dropbox.exe,C:\Program Files (x86)\Dropbox\Client\Dropbox.exe,VASANTHA\nitin,running
